1.354711570785783008e-16,3.092740972944458296e-24,2.769734390861458469e-23
5.479220688734571076e-18,1.657503096467373873e-25,1.096630483747470497e-24
7.796637309118861431e-18,1.717366397186257279e-25,1.529628786932085368e-24
1.945862479169926957e-16,4.450989443281859987e-24,3.818559460196990396e-23
1.368313040216120660e-16,3.051590138508841409e-24,2.761344994075622432e-23
7.829877662090503897e-18,1.848118510309885006e-25,1.588076183369181324e-24
1.371240526193405370e-16,3.067615419408781071e-24,2.790849731851480474e-23
