2.782678421272635710e-23,4.427791524849453462e-13
1.122632572206647336e-24,2.077222180098200896e-14
1.524852830467216496e-24,2.441184561729831161e-14
3.883435004007666193e-23,6.162322248121865443e-13
2.772447874587130132e-23,4.360343672804226727e-13
1.574242691738462666e-24,2.486344982653709289e-14
2.783836002199140550e-23,4.347715358858237314e-13
